0.00000E+0	-2.86000E-11	2.14000E-11
1.00000E-1	-7.30000E-12	3.80000E-11
2.00000E-1	1.26000E-11	-4.80000E-12
3.00000E-1	-2.83000E-11	2.41000E-11
4.00000E-1	8.90000E-12	3.83000E-11
5.00000E-1	1.85000E-11	2.19000E-11
6.00000E-1	-5.80000E-12	3.00000E-13
7.00000E-1	-1.56000E-11	3.07000E-11
8.00000E-1	-7.60000E-12	-9.30000E-12
9.00000E-1	-3.50000E-12	3.78000E-11
1.00000E+0	0.00000E+0	2.77000E-11
1.10000E+0	-2.73000E-11	3.68000E-11
1.20000E+0	-5.80000E-12	3.95000E-11
1.30000E+0	-7.40000E-12	-6.60000E-12
1.40000E+0	4.90000E-12	4.10000E-11
1.50000E+0	-2.80000E-11	1.28000E-11
1.60000E+0	1.86000E-11	-3.20000E-12
1.70000E+0	1.71000E-11	3.96000E-11
1.80000E+0	-8.00000E-12	-5.20000E-12
1.90000E+0	7.20000E-12	3.20000E-11
2.00000E+0	-3.08000E-11	3.70000E-11
2.10000E+0	-3.01000E-11	3.42000E-11
2.20000E+0	-1.93000E-11	-5.90000E-12
2.30000E+0	-1.50000E-12	3.83000E-11
2.40000E+0	-3.05000E-11	2.33000E-11
2.50000E+0	-2.81000E-11	-6.20000E-12
2.60000E+0	1.41000E-11	-5.70000E-12
2.70000E+0	1.40000E-12	-6.10000E-12
2.80000E+0	7.60000E-12	3.06000E-11
2.90000E+0	-3.10000E-11	1.88000E-11
3.00000E+0	-2.90000E-11	-6.20000E-12
3.10000E+0	9.30000E-12	-5.40000E-12
3.20000E+0	-2.10000E-12	-5.40000E-12
3.30000E+0	1.15000E-11	2.30000E-12
3.40000E+0	2.21000E-11	3.54000E-11
3.50000E+0	-2.49000E-11	-4.90000E-12
3.60000E+0	1.07000E-11	-7.90000E-12
3.70000E+0	-1.11000E-11	3.78000E-11
3.80000E+0	2.33000E-11	-5.60000E-12
3.90000E+0	-2.49000E-11	1.97000E-11
4.00000E+0	1.77000E-11	3.57000E-11
4.10000E+0	1.77000E-11	2.39000E-11
4.20000E+0	1.07000E-11	1.80000E-12
4.30000E+0	-1.56000E-11	2.81000E-11
4.40000E+0	-2.41000E-11	-8.60000E-12
4.50000E+0	4.80000E-12	3.50000E-11
4.60000E+0	-1.20000E-12	2.71000E-11
4.70000E+0	-3.40000E-11	3.87000E-11
4.80000E+0	-4.60000E-12	3.85000E-11
4.90000E+0	-5.40000E-12	3.78000E-11
5.00000E+0	-5.70000E-12	-4.00000E-13
0.00000E+0	-4.26000E-11	-1.15000E-11
1.00000E-1	3.23800E-10	2.62000E-11
2.00000E-1	3.08700E-10	-3.00000E-13
3.00000E-1	3.22800E-10	3.64000E-11
4.00000E-1	2.93500E-10	1.14000E-11
5.00000E-1	3.41800E-10	-8.70000E-12
6.00000E-1	3.41900E-10	-3.10000E-12
7.00000E-1	3.32900E-10	3.18000E-11
8.00000E-1	3.06200E-10	-1.60000E-12
9.00000E-1	3.39600E-10	1.37000E-11
1.00000E+0	3.42200E-10	3.59000E-11
1.10000E+0	2.97400E-10	3.94000E-11
1.20000E+0	3.12800E-10	3.36000E-11
1.30000E+0	3.13800E-10	3.28000E-11
1.40000E+0	2.94000E-10	1.57000E-11
1.50000E+0	2.97500E-10	-4.70000E-12
1.60000E+0	3.38200E-10	2.97000E-11
1.70000E+0	3.14100E-10	3.34000E-11
1.80000E+0	3.06800E-10	3.69000E-11
