10/12/2024	14:50	Sample #1Int Time: 1	Thickness: 0	Width: 2	Length: 0	Regime: LinearVS: 0	VD: 1	VC: 0VG	IG	IS	ID	LinearMobility-3.00000E+0	-1.70000E-12	-1.20000E-12	-3.05000E-11	3.19872E-3
2.00000E-1	3.16000E-11	-1.20655E-3	1.20657E-3	2.50424E-1
2.50000E-1	1.88000E-11	-1.23412E-3	1.23418E-3	2.28888E-1
3.00000E-1	2.13000E-11	-1.25983E-3	1.25987E-3	2.10682E-1
3.50000E-1	5.90000E-12	-1.28376E-3	1.28380E-3	1.94325E-1
4.00000E-1	3.17000E-11	-1.30611E-3	1.30617E-3	1.80025E-1
4.50000E-1	2.49000E-11	-1.32709E-3	1.32710E-3	1.67046E-1
5.00000E-1	3.69000E-11	-1.34675E-3	1.34677E-3	1.55793E-1
5.50000E-1	1.60000E-11	-1.36537E-3	1.36542E-3	1.46667E-1
6.00000E-1	5.83000E-11	-1.38285E-3	1.38292E-3	1.36715E-1
6.50000E-1	3.31000E-11	-1.39943E-3	1.39946E-3	1.28422E-1
7.00000E-1	6.57000E-11	-1.41508E-3	1.41510E-3	1.20738E-1
7.50000E-1	6.17000E-11	-1.42988E-3	1.42989E-3	1.13564E-1
8.00000E-1	5.07000E-11	-1.44401E-3	1.44406E-3	1.08254E-1
8.50000E-1	5.59000E-11	-1.45745E-3	1.45746E-3	1.01884E-1
9.00000E-1	3.20000E-11	-1.47027E-3	1.47028E-3	9.70362E-2
9.50000E-1	6.62000E-11	-1.48246E-3	1.48250E-3	9.21017E-2
1.00000E+0	6.12000E-11	-1.49416E-3	1.49415E-3	8.74528E-2
