10/12/2024	14:50	Sample #1Int Time: 1	Thickness: 0	Width: 2	Length: 0	Regime: LinearVS: 0	VD: 2	VC: 0VG	IG	IS	ID	LinearMobility-3.00000E+0	-1.20000E-12	1.11000E-11	-1.35000E-11	1.06405E-3
-2.95000E+0	3.11000E-11	3.19000E-11	1.02000E-11	1.39149E-4
-2.90000E+0	-1.40000E-12	-2.90000E-12	-2.88000E-11	6.29245E-4
-2.85000E+0	1.60000E-12	3.41000E-11	-6.30000E-12	8.27261E-4
-2.80000E+0	3.20000E-11	2.67000E-11	-1.55000E-11	4.13264E-4
-2.75000E+0	2.47000E-11	5.10000E-12	3.30000E-12	6.14068E-4
-2.70000E+0	-2.60000E-12	-2.50000E-12	-2.78000E-11	1.00085E-3
-2.65000E+0	3.14000E-11	6.60000E-12	1.70000E-12	1.14934E-3
-2.60000E+0	2.94000E-11	1.70000E-12	5.50000E-12	3.01578E-4
-2.55000E+0	3.23000E-11	2.82000E-11	6.40000E-12	5.34640E-5
-2.50000E+0	1.00000E-12	-1.70000E-12	-7.40000E-12	5.51603E-5
-2.45000E+0	-1.70000E-12	2.26000E-11	-2.34000E-11	6.13097E-4
-2.40000E+0	2.92000E-11	-1.30000E-12	9.70000E-12	4.98941E-4
-2.35000E+0	1.77000E-11	3.12000E-11	-3.05000E-11	6.97410E-4
-2.30000E+0	1.74000E-11	3.23000E-11	-2.87000E-11	4.79118E-5
-2.25000E+0	3.06000E-11	-1.20000E-12	-2.61000E-11	7.19426E-5
-2.20000E+0	7.50000E-12	1.19000E-11	-6.60000E-12	7.35513E-4
-2.15000E+0	-3.10000E-12	1.60000E-12	5.30000E-12	7.72861E-5
-2.10000E+0	2.68000E-11	3.32000E-11	-2.47000E-11	7.72572E-4
-2.05000E+0	-2.20000E-12	-5.50000E-12	1.45000E-11	3.36520E-4
-2.00000E+0	-1.60000E-12	2.60000E-11	1.55000E-11	3.73922E-5
-1.95000E+0	-9.00000E-13	-2.40000E-12	1.08000E-11	1.88432E-4
-1.90000E+0	-5.00000E-13	-2.67000E-11	3.22000E-11	6.91609E-4
-1.85000E+0	3.00000E-11	-3.00000E-11	3.42000E-11	5.02662E-5
