0.00000E+0	-8.80000E-12	1.97000E-11
1.00000E-1	-9.30000E-12	1.06000E-11
2.00000E-1	-2.70000E-12	2.12000E-11
3.00000E-1	-6.30000E-12	1.78000E-11
4.00000E-1	-8.10000E-12	1.60000E-11
5.00000E-1	4.20000E-12	8.40000E-12
6.00000E-1	1.50000E-12	1.45000E-11
7.00000E-1	-9.10000E-12	1.78000E-11
8.00000E-1	-2.20000E-12	1.01000E-11
9.00000E-1	-9.60000E-12	1.60000E-11
1.00000E+0	1.20000E-12	1.50000E-11
1.10000E+0	-1.09000E-11	1.21000E-11
1.20000E+0	-8.10000E-12	8.30000E-12
1.30000E+0	-9.50000E-12	7.90000E-12
1.40000E+0	-7.60000E-12	1.25000E-11
1.50000E+0	-4.30000E-12	8.20000E-12
1.60000E+0	-6.50000E-12	7.50000E-12
1.70000E+0	-7.30000E-12	9.60000E-12
1.80000E+0	-7.80000E-12	8.40000E-12
1.90000E+0	-5.70000E-12	1.37000E-11
2.00000E+0	-7.70000E-12	9.90000E-12
2.10000E+0	3.50000E-12	1.16000E-11
2.20000E+0	-8.60000E-12	1.86000E-11
2.30000E+0	4.80000E-12	9.70000E-12
2.40000E+0	-1.65000E-11	1.98000E-11
2.50000E+0	4.00000E-12	8.10000E-12
2.60000E+0	-1.29000E-11	2.07000E-11
2.70000E+0	-3.00000E-13	1.10000E-11
2.80000E+0	-6.20000E-12	2.05000E-11
2.90000E+0	-8.00000E-13	6.30000E-12
3.00000E+0	2.90000E-12	7.00000E-12
3.10000E+0	-2.90000E-12	2.31000E-11
3.20000E+0	-4.00000E-12	8.10000E-12
3.30000E+0	4.00000E-13	2.03000E-11
3.40000E+0	1.00000E-13	1.04000E-11
3.50000E+0	-8.10000E-12	1.81000E-11
3.60000E+0	3.00000E-13	2.04000E-11
3.70000E+0	-9.10000E-12	5.30000E-12
3.80000E+0	4.20000E-12	1.75000E-11
3.90000E+0	-1.47000E-11	7.10000E-12
4.00000E+0	4.20000E-12	1.76000E-11
4.10000E+0	5.10000E-12	1.79000E-11
4.20000E+0	7.70000E-12	1.13000E-11
4.30000E+0	6.50000E-12	1.19000E-11
4.40000E+0	5.00000E-12	1.03000E-11
4.50000E+0	-1.37000E-11	1.86000E-11
4.60000E+0	-5.40000E-12	1.94000E-11
4.70000E+0	-9.90000E-12	2.01000E-11
4.80000E+0	-9.50000E-12	1.91000E-11
4.90000E+0	-4.10000E-12	2.02000E-11
5.00000E+0	-1.31000E-11	2.19000E-11
0.00000E+0	-8.10000E-12	8.10000E-12
1.00000E-1	3.60300E-10	2.08000E-11
2.00000E-1	3.53500E-10	6.80000E-12
3.00000E-1	3.71800E-10	1.32000E-11
4.00000E-1	3.69600E-10	1.28000E-11
5.00000E-1	3.70500E-10	1.28000E-11
6.00000E-1	3.63600E-10	8.10000E-12
7.00000E-1	3.72000E-10	6.50000E-12
8.00000E-1	3.63000E-10	3.40000E-12
9.00000E-1	3.62500E-10	8.40000E-12
1.00000E+0	3.61500E-10	6.60000E-12
1.10000E+0	3.66100E-10	3.70000E-12
1.20000E+0	3.68400E-10	4.50000E-12
1.30000E+0	3.67200E-10	2.03000E-11
1.40000E+0	3.51200E-10	7.70000E-12
1.50000E+0	3.71200E-10	2.28000E-11
1.60000E+0	3.48400E-10	7.00000E-12
1.70000E+0	3.72600E-10	1.13000E-11
1.80000E+0	3.69600E-10	1.23000E-11
1.90000E+0	3.53100E-10	6.50000E-12
2.00000E+0	3.62900E-10	2.23000E-11
2.10000E+0	3.53300E-10	5.90000E-12
2.20000E+0	3.67400E-10	2.18000E-11
2.30000E+0	3.57500E-10	2.10000E-11
2.40000E+0	3.50300E-10	2.25000E-11
2.50000E+0	3.53500E-10	2.52000E-11
2.60000E+0	3.53100E-10	2.22000E-11
2.70000E+0	3.52300E-10	2.38000E-11
2.80000E+0	3.49900E-10	8.70000E-12
2.90000E+0	3.48300E-10	5.30000E-12
3.00000E+0	3.48000E-10	5.20000E-12
3.10000E+0	3.63100E-10	2.41000E-11
3.20000E+0	3.56100E-10	5.90000E-12
3.30000E+0	3.66200E-10	6.20000E-12
3.40000E+0	3.67000E-10	8.90000E-12
3.50000E+0	3.68500E-10	8.80000E-12
3.60000E+0	3.73500E-10	3.60000E-12
3.70000E+0	3.73200E-10	1.57000E-11
3.80000E+0	3.49400E-10	4.40000E-12
3.90000E+0	3.76100E-10	2.27000E-11
4.00000E+0	3.69700E-10	2.64000E-11
4.10000E+0	3.73300E-10	2.29000E-11
4.20000E+0	3.62500E-10	8.30000E-12
4.30000E+0	3.62400E-10	2.33000E-11
4.40000E+0	3.63200E-10	1.60000E-11
4.50000E+0	3.72000E-10	1.36000E-11
4.60000E+0	3.74900E-10	1.73000E-11
4.70000E+0	3.65000E-10	1.92000E-11
4.80000E+0	3.66000E-10	2.31000E-11
4.90000E+0	3.60100E-10	6.50000E-12
5.00000E+0	3.53800E-10	7.80000E-12
0.00000E+0	-1.66000E-10	5.80000E-12
1.00000E-1	3.49089E-8	2.01000E-11
2.00000E-1	3.56222E-8	5.30000E-12
3.00000E-1	3.56181E-8	2.09000E-11
4.00000E-1	3.56314E-8	1.24000E-11
5.00000E-1	3.56227E-8	7.80000E-12
6.00000E-1	3.56291E-8	7.00000E-12
7.00000E-1	3.56240E-8	4.40000E-12
8.00000E-1	3.56247E-8	4.80000E-12
9.00000E-1	3.56255E-8	1.64000E-11
1.00000E+0	3.56435E-8	1.02000E-11
1.10000E+0	3.56200E-8	2.41000E-11
1.20000E+0	3.56444E-8	4.50000E-12
